"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Mar 18, 01:00 am",121.359,0.437538,53.0992,33.2794,571.352,291.241,290,0,0
"Mar 18, 02:00 am",121.359,0.438723,53.243,33.2156,571.158,291.143,290,0,0
"Mar 18, 03:00 am",121.359,0.439697,53.3612,33.164,570.896,291.069,290,0,0
"Mar 18, 04:00 am",121.359,0.440776,53.4922,33.1068,570.485,290.997,290,0,0
"Mar 18, 05:00 am",9.92072,0.165888,4.03332,2.88195,572.37,284.315,290,0,0
"Mar 18, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 18, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 18, 08:00 am",73.2169,0.0453154,5.49943,3.4318,573.663,290.104,290.094,461.003,0.573369
"Mar 18, 09:00 am",121.36,0.435602,52.8644,33.3823,573.369,291.298,290.693,573.369,0.963841
"Mar 18, 10:00 am",121.359,0.444855,53.9872,33.6471,573.371,290.427,290.359,573.371,0.966296
"Mar 18, 11:00 am",121.359,0.442559,53.7085,33.7707,573.316,290.646,290.563,573.316,0.963897
"Mar 18, 12:00 pm",121.359,0.43995,53.3919,33.9117,573.292,290.892,290.352,573.292,0.963715
"Mar 18, 01:00 pm",121.359,0.440065,53.4059,33.9051,573.228,290.885,290.3,573.228,0.962836
"Mar 18, 02:00 pm",121.342,0.439501,53.3298,33.931,573.224,290.937,290.258,573.224,0.960801
"Mar 18, 03:00 pm",126.412,0.438678,55.4544,35.2668,573.223,291.475,290.774,573.223,0.940833
"Mar 18, 04:00 pm",126.62,0.441023,55.8421,35.9503,573.465,291.258,291.242,573.465,0.904989
"Mar 18, 05:00 pm",126.613,0.444361,56.2617,35.7616,573.16,290.965,290.907,573.16,0.899159
"Mar 18, 06:00 pm",121.126,0.441585,53.4876,33.7655,573.236,290.72,290,573.236,0.904286
"Mar 18, 07:00 pm",121.359,0.440673,53.4797,33.8739,572.067,290.902,290,0,0
"Mar 18, 08:00 pm",121.359,0.44153,53.5837,33.8276,571.992,290.827,290,0,0
"Mar 18, 09:00 pm",121.359,0.443172,53.7829,33.739,571.908,290.679,290,0,0
"Mar 18, 10:00 pm",121.359,0.444918,53.9948,33.6453,571.813,290.522,290,0,0
"Mar 18, 11:00 pm",121.36,0.435139,52.8086,33.4086,571.704,291.445,290,0,0
"Mar 19, 12:00 am",121.359,0.435368,52.8359,33.396,571.577,291.431,290,0,0
"Mar 19, 01:00 am",121.359,0.435893,52.8997,33.3681,571.424,291.392,290,0,0
"Mar 19, 02:00 am",121.359,0.436478,52.9707,33.3367,571.23,291.349,290,0,0
"Mar 19, 03:00 am",121.359,0.436699,52.9975,33.325,570.968,291.346,290,0,0
"Mar 19, 04:00 am",121.359,0.437074,53.0429,33.305,570.558,291.338,290,0,0
"Mar 19, 05:00 am",9.30041,0.155508,3.78113,2.7244,572.504,284.668,290,0,0
"Mar 19, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 19, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 19, 08:00 am",72.0157,0.0405853,4.92472,3.12408,573.661,290.131,290.12,458.193,0.563835
"Mar 19, 09:00 am",121.359,0.443345,53.8039,33.7289,573.356,290.57,290.494,573.356,0.96329
"Mar 19, 10:00 am",121.359,0.440495,53.4582,33.8838,573.36,290.836,290.747,573.36,0.965358
"Mar 19, 11:00 am",121.359,0.444802,53.9808,34.4164,573.3,290.436,290.364,573.3,0.962876
"Mar 19, 12:00 pm",121.359,0.443053,53.7685,34.5097,573.276,290.602,290.52,573.276,0.962675
"Mar 19, 01:00 pm",121.359,0.442893,53.7491,34.5187,573.21,290.621,290.533,573.21,0.961762
"Mar 19, 02:00 pm",121.359,0.441947,53.6343,34.5702,573.204,290.71,290.279,573.204,0.959669
"Mar 19, 03:00 pm",126.554,0.441035,55.8148,35.9378,573.323,291.26,290.584,573.323,0.945836
"Mar 19, 04:00 pm",126.594,0.440647,55.7834,35.9698,573.443,291.293,291.268,573.443,0.900035
"Mar 19, 05:00 pm",126.75,0.444366,56.3236,36.5636,573.457,290.958,290.716,573.457,0.892816
"Mar 19, 06:00 pm",121.438,0.444424,53.9699,35.2231,573.107,290.492,290.395,573.163,0.896575
"Mar 19, 07:00 pm",121.359,0.444669,53.9646,35.1904,572.069,290.529,290,0,0
"Mar 19, 08:00 pm",121.359,0.441989,53.6394,34.5717,571.994,290.784,290,0,0
"Mar 19, 09:00 pm",121.359,0.444177,53.9049,34.4538,571.91,290.585,290,0,0
"Mar 19, 10:00 pm",121.359,0.439787,53.3721,33.9265,571.814,291.001,290,0,0
"Mar 19, 11:00 pm",121.359,0.442403,53.6896,33.7854,571.705,290.764,290,0,0
"Mar 20, 12:00 am",121.473,0.442483,53.7499,33.047,571.577,290.775,290,0,0
"Mar 20, 01:00 am",121.344,0.43458,52.7337,33.4387,571.421,291.513,290,0,0
"Mar 20, 02:00 am",121.359,0.435729,52.8799,33.3814,571.225,291.419,290,0,0
"Mar 20, 03:00 am",121.359,0.436976,53.031,33.3145,570.957,291.32,290,0,0
"Mar 20, 04:00 am",121.36,0.438155,53.1744,33.2516,570.533,291.239,290,0,0
"Mar 20, 05:00 am",2.84758,0.047644,1.15765,0.831431,573.55,288.365,290,0,0
"Mar 20, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 20, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 20, 08:00 am",70.9415,0.0371328,4.5064,2.80699,573.657,290.081,290.073,455.672,0.554714
"Mar 20, 09:00 am",121.359,0.436005,52.9133,33.3643,573.346,291.262,290.755,573.346,0.962467
"Mar 20, 10:00 am",121.359,0.444807,53.9813,33.654,573.348,290.433,290.363,573.348,0.964552
"Mar 20, 11:00 am",121.359,0.44205,53.6467,33.8032,573.293,290.695,290.608,573.293,0.962313
"Mar 20, 12:00 pm",121.42,0.439619,53.3784,33.9493,573.279,290.93,290.451,573.279,0.963313
"Mar 20, 01:00 pm",121.359,0.439814,53.3756,33.9236,573.215,290.91,290.398,573.215,0.96263
"Mar 20, 02:00 pm",121.341,0.439246,53.2984,33.9498,573.216,290.962,290.365,573.216,0.961023
"Mar 20, 03:00 pm",126.737,0.444618,56.3495,35.7848,573.406,290.937,290.316,573.406,0.952716
"Mar 20, 04:00 pm",126.729,0.443652,56.2236,35.8369,573.473,291.022,290.998,573.473,0.906758
"Mar 20, 05:00 pm",126.526,0.442082,55.935,35.8738,573.173,291.169,291.145,573.173,0.900656
"Mar 20, 06:00 pm",121.377,0.442372,53.694,34.5547,573.335,290.664,290.581,573.461,0.895095
"Mar 20, 07:00 pm",121.359,0.443064,53.7698,34.5126,572.068,290.679,290,0,0
"Mar 20, 08:00 pm",121.359,0.444809,53.9816,34.4181,571.992,290.52,290,0,0
"Mar 20, 09:00 pm",121.359,0.440119,53.4125,33.9073,571.907,290.964,290,0,0
"Mar 20, 10:00 pm",121.359,0.442696,53.7252,33.7683,571.811,290.729,290,0,0
"Mar 20, 11:00 pm",121.359,0.444931,53.9964,33.6483,571.701,290.528,290,0,0
"Mar 21, 12:00 am",121.359,0.443819,53.8615,33.71,571.572,290.64,290,0,0
"Mar 21, 01:00 am",121.359,0.444576,53.9533,33.6695,571.416,290.579,290,0,0
"Mar 21, 02:00 am",121.399,0.440808,53.5137,33.8832,571.218,290.947,290,0,0
"Mar 21, 03:00 am",121.276,0.437886,53.1048,33.2448,570.948,291.228,290,0,0
"Mar 21, 04:00 am",120.109,0.434321,52.166,33.1377,570.517,291.482,290,0,0
"Mar 21, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 21, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 21, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 21, 08:00 am",69.2383,0.0308363,3.74227,2.34851,573.652,290.081,290.073,451.68,0.540132
"Mar 21, 09:00 am",121.342,0.434816,52.7617,33.4265,573.333,291.373,290.751,573.333,0.962161
"Mar 21, 10:00 am",121.359,0.444465,53.9399,33.6746,573.345,290.465,290.394,573.345,0.965623
"Mar 21, 11:00 am",121.359,0.44279,53.7366,33.7648,573.31,290.625,290.542,573.31,0.965364
"Mar 21, 12:00 pm",121.359,0.444222,53.9104,34.4499,573.267,290.493,290.415,573.267,0.962856
"Mar 21, 01:00 pm",121.454,0.444466,53.9822,34.4607,572.74,290.513,290.385,573.245,0.871469
"Mar 21, 02:00 pm",121.359,0.444144,53.9009,34.4542,573.194,290.505,290.421,573.194,0.959606
"Mar 21, 03:00 pm",121.359,0.443456,53.8174,34.4909,573.188,290.57,290.134,573.188,0.955832
"Mar 21, 04:00 pm",121.362,0.441889,53.6285,34.5757,573.417,290.702,290.157,573.417,0.949047
"Mar 21, 05:00 pm",121.359,0.444579,53.9537,35.193,573.261,290.46,287.372,573.261,0.933677
"Mar 21, 06:00 pm",121.415,0.444737,53.9977,35.2008,573.285,290.449,290.369,573.445,0.895137
"Mar 21, 07:00 pm",121.313,0.443954,53.8575,34.4548,572.109,290.589,290,0,0
"Mar 21, 08:00 pm",121.359,0.442253,53.6714,34.5571,572.033,290.757,290,0,0
"Mar 21, 09:00 pm",121.359,0.444575,53.9533,34.4316,571.948,290.545,290,0,0
"Mar 21, 10:00 pm",121.359,0.440144,53.4156,33.9066,571.852,290.965,290,0,0
"Mar 21, 11:00 pm",121.359,0.442865,53.7457,33.7597,571.742,290.718,290,0,0
"Mar 22, 12:00 am",121.359,0.442969,53.7583,33.7541,571.612,290.717,290,0,0
"Mar 22, 01:00 am",121.359,0.443694,53.8463,33.7146,571.455,290.659,290,0,0
"Mar 22, 02:00 am",121.359,0.444642,53.9614,33.6637,571.255,290.583,290,0,0
"Mar 22, 03:00 am",121.333,0.43417,52.6791,33.4571,570.982,291.579,290,0,0
"Mar 22, 04:00 am",116.727,0.43754,51.0728,32.1005,570.545,290.863,290,0,0
"Mar 22, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 22, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 22, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 22, 08:00 am",70.3377,0.0347631,4.21883,2.6519,573.654,290.094,290.085,454.256,0.549023
"Mar 22, 09:00 am",121.342,0.434373,52.7077,33.4485,573.345,291.414,290.785,573.345,0.962624
"Mar 22, 10:00 am",121.359,0.444011,53.8848,33.6973,573.357,290.507,290.434,573.357,0.966092
"Mar 22, 11:00 am",121.359,0.442404,53.6898,33.784,573.324,290.66,290.577,573.324,0.966134
"Mar 22, 12:00 pm",121.339,0.438676,53.2284,33.9792,573.24,291.014,290.431,573.24,0.959206
"Mar 22, 01:00 pm",121.34,0.439394,53.3163,33.9407,573.17,290.951,290.36,573.17,0.958506
"Mar 22, 02:00 pm",121.368,0.439555,53.3477,33.939,573.17,290.938,290.302,573.17,0.956822
"Mar 22, 03:00 pm",126.725,0.444485,56.3275,35.7883,573.393,290.949,290.258,573.393,0.949492
"Mar 22, 04:00 pm",126.693,0.443143,56.143,35.8552,573.438,291.069,291.044,573.438,0.898779
"Mar 22, 05:00 pm",126.625,0.441196,55.8666,35.9473,573.462,291.243,291.218,573.462,0.893252
"Mar 22, 06:00 pm",121.319,0.442253,53.6539,34.5445,573.331,290.67,290.718,573.473,0.899226
"Mar 22, 07:00 pm",121.461,0.442179,53.7074,34.584,572.055,290.772,290,0,0
"Mar 22, 08:00 pm",121.359,0.439565,53.3452,33.9352,571.979,291.011,290,0,0
"Mar 22, 09:00 pm",121.359,0.442013,53.6423,33.8032,571.894,290.788,290,0,0
"Mar 22, 10:00 pm",121.359,0.444417,53.934,33.6735,571.798,290.57,290,0,0
"Mar 22, 11:00 pm",121.359,0.435223,52.8183,33.4054,571.688,291.438,290,0,0
"Mar 23, 12:00 am",121.336,0.434536,52.7251,33.4377,571.558,291.508,290,0,0
"Mar 23, 01:00 am",121.359,0.435388,52.8383,33.3979,571.401,291.44,290,0,0
"Mar 23, 02:00 am",121.359,0.436348,52.9548,33.3467,571.202,291.363,290,0,0
"Mar 23, 03:00 am",121.359,0.437054,53.0405,33.3088,570.929,291.315,290,0,0
"Mar 23, 04:00 am",117.582,0.439543,51.6821,32.2139,570.494,290.756,290,0,0
"Mar 23, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 23, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 23, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 23, 08:00 am",70.265,0.0344544,4.18136,2.63417,573.655,290.098,290.089,454.087,0.548922
"Mar 23, 09:00 am",121.301,0.443836,53.8378,33.6918,573.345,290.519,290.533,573.345,0.962751
"Mar 23, 10:00 am",121.359,0.44258,53.7112,33.7729,570.181,290.85,290,0,0
"Mar 23, 11:00 am",121.347,0.440719,53.48,33.8714,572.484,290.872,290.546,505.813,0.734177
"Mar 23, 12:00 pm",121.385,0.439586,53.3591,33.9423,573.258,290.931,290.828,573.258,0.960744
"Mar 23, 01:00 pm",121.359,0.440016,53.3999,33.9132,573.186,290.893,290.789,573.186,0.959791
"Mar 23, 02:00 pm",121.359,0.439814,53.3754,33.9247,573.177,290.912,290.522,573.177,0.957371
"Mar 23, 03:00 pm",121.454,0.439624,53.3942,33.9587,573.18,290.939,290.503,573.18,0.954264
"Mar 23, 04:00 pm",121.413,0.440432,53.4741,34.667,573.417,290.844,290.439,573.417,0.948194
"Mar 23, 05:00 pm",121.359,0.443809,53.8603,34.4725,573.279,290.531,290.452,573.279,0.933187
"Mar 23, 06:00 pm",121.433,0.443873,53.9008,34.4896,573.303,290.53,290.445,573.44,0.894803
"Mar 23, 07:00 pm",121.359,0.443265,53.7942,34.5043,572.335,290.643,290,0,0
"Mar 23, 08:00 pm",121.359,0.444166,53.9036,34.4558,572.253,290.564,290,0,0
"Mar 23, 09:00 pm",121.441,0.439398,53.361,33.9696,572.161,291.023,290,0,0
"Mar 23, 10:00 pm",121.359,0.441936,53.6329,33.8117,572.055,290.785,290,0,0
"Mar 23, 11:00 pm",121.359,0.444416,53.9339,33.6778,571.931,290.561,290,0,0
"Mar 24, 12:00 am",121.336,0.434205,52.6849,33.4561,571.784,291.526,290,0,0
"Mar 24, 01:00 am",121.359,0.43519,52.8143,33.4091,571.599,291.447,290,0,0
"Mar 24, 02:00 am",121.359,0.436396,52.9607,33.3444,571.353,291.349,290,0,0
"Mar 24, 03:00 am",121.359,0.43726,53.0655,33.2987,570.982,291.292,290,0,0
"Mar 24, 04:00 am",32.6943,0.414485,13.5513,9.44183,570.345,278.18,290,0,0
"Mar 24, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 24, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 24, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 24, 08:00 am",0,0,0,0,574,290,290,0,0
"Mar 24, 09:00 am",86.6578,0.095259,11.5605,7.20198,573.533,290.089,290.074,492.326,0.687537
"Mar 24, 10:00 am",121.359,0.442513,53.703,33.7791,573.359,290.647,290.274,573.359,0.965871
"Mar 24, 11:00 am",121.359,0.440178,53.4196,33.9053,573.312,290.869,290.327,573.312,0.964331
"Mar 24, 12:00 pm",121.359,0.444993,54.0039,34.4092,573.273,290.42,290.346,573.273,0.962325
"Mar 24, 01:00 pm",121.351,0.4434,53.807,33.7299,572.893,290.593,290.606,573.154,0.8933
"Mar 24, 02:00 pm",121.359,0.444823,53.9833,34.4177,573.191,290.441,290.058,573.191,0.958781
"Mar 24, 03:00 pm",121.359,0.445205,54.0298,34.3969,573.188,290.406,290.007,573.188,0.955208
"Mar 24, 04:00 pm",121.359,0.444606,53.957,34.4292,573.421,290.447,289.985,573.421,0.948917
"Mar 24, 05:00 pm",121.359,0.443473,53.8195,34.4904,573.28,290.562,290.062,573.28,0.933583
"Mar 24, 06:00 pm",121.429,0.443684,53.8762,34.4974,573.209,290.554,290.461,573.395,0.885592
"Mar 24, 07:00 pm",121.359,0.443553,53.8292,34.4869,572.069,290.633,290,0,0
"Mar 24, 08:00 pm",121.359,0.444809,53.9816,34.419,571.992,290.52,290,0,0
"Mar 24, 09:00 pm",121.359,0.440127,53.4135,33.908,571.907,290.963,290,0,0
"Mar 24, 10:00 pm",121.359,0.442747,53.7313,33.7667,571.81,290.725,290,0,0
"Mar 24, 11:00 pm",121.331,0.442074,53.6371,33.7971,571.699,290.792,290,0,0
"Mar 25, 12:00 am",121.38,0.43624,52.9509,34.1214,571.568,291.352,290,0,0
"Mar 25, 01:00 am",121.244,0.434691,52.7038,33.4079,571.408,291.495,290,0,0
"Mar 25, 02:00 am",121.359,0.435704,52.8769,33.3834,571.206,291.423,290,0,0
"Mar 25, 03:00 am",121.359,0.436913,53.0233,33.3186,570.927,291.328,290,0,0
"Mar 25, 04:00 am",110.782,0.442466,49.0172,30.3423,570.479,289.827,290,0,0
"Mar 25, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 25, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 25, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 25, 08:00 am",70.823,0.036609,4.44282,2.77976,573.657,290.089,290.081,455.395,0.553704
"Mar 25, 09:00 am",121.342,0.434566,52.7312,33.4378,573.353,291.395,290.81,573.353,0.962815
"Mar 25, 10:00 am",121.359,0.443033,53.766,33.7503,573.36,290.599,290.521,573.36,0.965495
"Mar 25, 11:00 am",121.359,0.439906,53.3866,33.9196,573.312,290.895,290.466,573.312,0.963911
"Mar 25, 12:00 pm",121.343,0.439505,53.3309,33.9366,573.293,290.933,290.439,573.293,0.964186
"Mar 25, 01:00 pm",121.342,0.439471,53.3261,33.9381,573.222,290.94,290.397,573.222,0.963028
"Mar 25, 02:00 pm",121.435,0.441077,53.5623,34.6383,573.218,290.798,290.29,573.218,0.960965
"Mar 25, 03:00 pm",126.707,0.444159,56.2782,35.804,573.382,290.979,290.353,573.382,0.951239
"Mar 25, 04:00 pm",126.721,0.443426,56.1916,35.8491,573.476,291.042,291.018,573.476,0.907267
"Mar 25, 05:00 pm",126.533,0.442138,55.9449,35.8743,573.181,291.164,291.14,573.181,0.901623
"Mar 25, 06:00 pm",121.285,0.441543,53.5527,34.5786,573.202,290.741,290.655,573.39,0.884594
"Mar 25, 07:00 pm",121.401,0.441358,53.5816,34.6185,572.068,290.842,290,0,0
"Mar 25, 08:00 pm",121.359,0.442807,53.7386,34.5299,571.991,290.708,290,0,0
"Mar 25, 09:00 pm",121.359,0.444484,53.9422,34.4395,571.906,290.556,290,0,0
"Mar 25, 10:00 pm",121.359,0.439691,53.3605,33.934,571.81,291.01,290,0,0
"Mar 25, 11:00 pm",121.359,0.441865,53.6243,33.8165,571.699,290.814,290,0,0
"Mar 26, 12:00 am",121.359,0.441886,53.6269,33.8154,571.568,290.821,290,0,0
"Mar 26, 01:00 am",121.359,0.44263,53.7171,33.7749,571.41,290.761,290,0,0
"Mar 26, 02:00 am",121.359,0.443322,53.8011,33.7372,571.21,290.71,290,0,0
"Mar 26, 03:00 am",121.359,0.443985,53.8816,33.7013,570.934,290.667,290,0,0
"Mar 26, 04:00 am",113.633,0.435792,49.5203,31.3994,570.494,290.739,290,0,0
"Mar 26, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 26, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 26, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 26, 08:00 am",70.3101,0.0347764,4.21932,2.69943,573.656,290.084,290.062,454.199,0.549495
"Mar 26, 09:00 am",121.359,0.443021,53.7646,33.7535,573.345,290.601,290.522,573.345,0.962345
"Mar 26, 10:00 am",121.359,0.440626,53.4741,33.8829,573.351,290.825,290.383,573.351,0.964592
"Mar 26, 11:00 am",121.343,0.438756,53.24,34.7406,573.298,291.003,290.414,573.298,0.962622
"Mar 26, 12:00 pm",121.332,0.444562,53.9394,34.4262,573.286,290.457,290.151,573.286,0.96385
"Mar 26, 01:00 pm",121.339,0.438985,53.2663,33.9641,573.212,290.987,290.318,573.212,0.962445
"Mar 26, 02:00 pm",121.339,0.438849,53.2495,33.9712,573.21,291,290.272,573.21,0.960592
"Mar 26, 03:00 pm",126.758,0.444934,56.3988,35.7724,573.423,290.908,290.19,573.423,0.954144
"Mar 26, 04:00 pm",126.606,0.444244,56.2439,35.7724,573.156,290.976,290.918,573.156,0.909136
"Mar 26, 05:00 pm",126.579,0.44313,56.0909,35.8278,573.194,291.075,291.051,573.194,0.903972
"Mar 26, 06:00 pm",121.453,0.440019,53.4415,33.9361,573.179,290.902,290.786,573.389,0.886524
"Mar 26, 07:00 pm",121.359,0.439786,53.372,33.9248,572.07,290.985,290,0,0
"Mar 26, 08:00 pm",121.359,0.441253,53.55,33.8456,571.994,290.853,290,0,0
"Mar 26, 09:00 pm",121.359,0.443553,53.8292,33.7211,571.908,290.643,290,0,0
"Mar 26, 10:00 pm",121.337,0.434495,52.7202,33.4394,571.812,291.497,290,0,0
"Mar 26, 11:00 pm",121.359,0.437277,53.0675,33.2962,571.7,291.244,290,0,0
"Mar 27, 12:00 am",121.359,0.435372,52.8363,33.401,571.569,291.431,290,0,0
"Mar 27, 01:00 am",121.359,0.436647,52.9912,33.3325,571.409,291.322,290,0,0
"Mar 27, 02:00 am",121.359,0.437901,53.1432,33.2651,571.206,291.217,290,0,0
"Mar 27, 03:00 am",121.359,0.439315,53.3149,33.1895,570.926,291.103,290,0,0
"Mar 27, 04:00 am",110.445,0.444999,49.1479,30.1331,570.477,289.558,290,0,0
"Mar 27, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 27, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 27, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 27, 08:00 am",70.6118,0.0360671,4.37708,2.71001,573.656,290.067,290.059,454.899,0.551613
"Mar 27, 09:00 am",121.359,0.438321,53.1941,33.24,573.35,291.043,290.658,573.35,0.962507
"Mar 27, 10:00 am",121.359,0.436136,52.9292,33.3569,573.357,291.249,290.684,573.357,0.964883
"Mar 27, 11:00 am",121.342,0.434797,52.7592,33.424,573.303,291.377,290.689,573.303,0.962647
"Mar 27, 12:00 pm",121.359,0.442376,53.6863,33.7837,573.266,290.666,290.579,573.266,0.961188
"Mar 27, 01:00 pm",121.359,0.44302,53.7645,33.7487,573.192,290.611,290.521,573.192,0.960203
"Mar 27, 02:00 pm",121.359,0.443009,53.7631,33.7493,573.186,290.612,290.233,573.186,0.95804
"Mar 27, 03:00 pm",126.549,0.440173,55.7034,35.2212,573.386,291.336,290.627,573.386,0.949606
"Mar 27, 04:00 pm",126.506,0.438405,55.4608,35.3096,573.449,291.495,291.47,573.449,0.90036
"Mar 27, 05:00 pm",126.718,0.443426,56.1899,35.8452,573.468,291.043,291.018,573.468,0.894046
"Mar 27, 06:00 pm",121.458,0.442151,53.7026,33.8212,573.185,290.702,290.595,573.396,0.887734
"Mar 27, 07:00 pm",121.359,0.441094,53.5308,33.8536,572.052,290.864,290,0,0
"Mar 27, 08:00 pm",121.359,0.441677,53.6015,33.8223,571.975,290.814,290,0,0
"Mar 27, 09:00 pm",121.359,0.443809,53.8602,33.7068,571.89,290.621,290,0,0
"Mar 27, 10:00 pm",121.337,0.434321,52.699,33.4482,571.793,291.514,290,0,0
"Mar 27, 11:00 pm",121.359,0.436807,53.0105,33.321,571.681,291.29,290,0,0
"Mar 28, 12:00 am",121.359,0.435594,52.8633,33.387,571.55,291.412,290,0,0
"Mar 28, 01:00 am",121.359,0.436146,52.9304,33.3575,571.391,291.37,290,0,0
"Mar 28, 02:00 am",121.359,0.436726,53.0007,33.3263,571.189,291.328,290,0,0
"Mar 28, 03:00 am",121.359,0.437019,53.0363,33.311,570.91,291.319,290,0,0
"Mar 28, 04:00 am",110.53,0.441771,48.8291,30.311,570.464,289.868,290,0,0
"Mar 28, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 28, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 28, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 28, 08:00 am",70.9284,0.0368438,4.47134,2.81636,573.658,290.104,290.095,455.642,0.554648
"Mar 28, 09:00 am",121.359,0.444766,53.9764,33.6554,573.35,290.437,290.367,573.35,0.962267
"Mar 28, 10:00 am",121.359,0.441644,53.5975,33.8238,573.348,290.73,290.645,573.348,0.963026
"Mar 28, 11:00 am",121.341,0.438835,53.2484,33.9707,573.292,290.996,290.567,573.292,0.961203
"Mar 28, 12:00 pm",121.359,0.444837,53.985,34.4167,573.274,290.435,290.36,573.274,0.961938
"Mar 28, 01:00 pm",121.359,0.444803,53.9809,34.4188,573.2,290.443,290.363,573.2,0.960939
"Mar 28, 02:00 pm",121.359,0.444159,53.9028,34.4539,573.198,290.503,290.42,573.198,0.959027
"Mar 28, 03:00 pm",126.655,0.442952,56.102,35.8589,573.373,291.087,290.418,573.373,0.949571
"Mar 28, 04:00 pm",126.659,0.442041,55.9884,35.9115,573.462,291.167,291.143,573.462,0.903666
"Mar 28, 05:00 pm",126.475,0.440913,55.7643,35.9286,573.162,291.274,291.25,573.162,0.898015
"Mar 28, 06:00 pm",121.426,0.443431,53.8442,34.5118,573.159,290.581,290.483,573.384,0.886928
"Mar 28, 07:00 pm",121.359,0.443027,53.7653,34.5176,572.054,290.683,290,0,0
"Mar 28, 08:00 pm",121.359,0.444097,53.8952,34.4605,571.977,290.588,290,0,0
"Mar 28, 09:00 pm",121.359,0.439538,53.3419,33.9422,571.891,291.019,290,0,0
"Mar 28, 10:00 pm",121.359,0.442322,53.6798,33.7917,571.794,290.765,290,0,0
"Mar 28, 11:00 pm",121.359,0.44489,53.9915,33.6532,571.683,290.533,290,0,0
"Mar 29, 12:00 am",121.335,0.433995,52.6589,33.469,571.552,291.56,290,0,0
"Mar 29, 01:00 am",121.432,0.434868,52.8068,33.4472,571.392,291.496,290,0,0
"Mar 29, 02:00 am",121.359,0.435984,52.9107,33.3691,571.189,291.398,290,0,0
"Mar 29, 03:00 am",121.359,0.436714,52.9992,33.3307,570.909,291.348,290,0,0
"Mar 29, 04:00 am",109.462,0.442371,48.4226,30.0143,570.459,289.715,290,0,0
"Mar 29, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 29, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 29, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 29, 08:00 am",70.4386,0.0352065,4.27262,2.67573,573.656,290.087,290.079,454.493,0.550281
"Mar 29, 09:00 am",121.347,0.43864,53.2279,33.2252,573.35,291.011,290.622,573.35,0.962407
"Mar 29, 10:00 am",121.359,0.442009,53.6417,33.8107,573.36,290.695,290.613,573.36,0.964921
"Mar 29, 11:00 am",121.321,0.442538,53.6892,34.536,573.308,290.645,290.357,573.308,0.963024
"Mar 29, 12:00 pm",121.359,0.4401,53.4101,33.9113,573.29,290.878,290.408,573.29,0.963474
"Mar 29, 01:00 pm",121.359,0.440093,53.4092,33.9115,573.217,290.883,290.365,573.217,0.962492
"Mar 29, 02:00 pm",121.342,0.439495,53.329,33.9392,573.217,290.938,290.332,573.217,0.960868
"Mar 29, 03:00 pm",126.742,0.444853,56.3817,35.7761,573.397,290.916,290.29,573.397,0.951856
"Mar 29, 04:00 pm",126.742,0.444017,56.2755,35.8237,573.469,290.99,290.967,573.469,0.905218
"Mar 29, 05:00 pm",126.551,0.44278,56.034,35.8456,573.164,291.107,291.083,573.164,0.898061
"Mar 29, 06:00 pm",121.393,0.441828,53.635,34.5945,573.042,290.735,290.626,573.303,0.87468
"Mar 29, 07:00 pm",121.359,0.442156,53.6597,34.5685,572.061,290.764,290,0,0
