"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Mar 14, 12:00 pm",87.3654,0.439182,38.3694,24.4461,573.241,290.966,290.398,573.241,0.955163
"Mar 14, 01:00 pm",87.3807,0.439719,38.4229,24.4289,573.167,290.922,290.332,573.167,0.954067
"Mar 14, 02:00 pm",87.365,0.439419,38.3898,24.4363,573.165,290.949,290.289,573.165,0.95162
"Mar 14, 03:00 pm",87.3647,0.439256,38.3754,24.4423,573.174,290.963,288.865,573.174,0.948309
"Mar 14, 04:00 pm",91.2274,0.443719,40.4793,25.7949,573.415,291.017,290.993,573.415,0.886266
"Mar 14, 05:00 pm",91.191,0.442138,40.319,25.8496,573.443,291.159,291.134,573.443,0.880145
"Mar 14, 06:00 pm",87.3793,0.44029,38.4722,24.4071,573.199,290.866,290.763,573.223,0.892375
"Mar 14, 07:00 pm",87.3442,0.438827,38.329,24.4552,571.901,291.081,290,0,0
"Mar 14, 08:00 pm",87.3438,0.439094,38.3521,24.445,571.817,291.061,290,0,0
"Mar 14, 09:00 pm",87.3786,0.44122,38.5532,24.3713,571.723,290.873,290,0,0
"Mar 14, 10:00 pm",87.3785,0.443612,38.7622,24.2781,571.617,290.656,290,0,0
"Mar 14, 11:00 pm",87.3614,0.434321,37.9429,24.0842,571.496,291.532,290,0,0
"Mar 15, 12:00 am",87.3609,0.434181,37.9304,24.0905,571.354,291.554,290,0,0
"Mar 15, 01:00 am",87.3785,0.435097,38.0181,24.0598,571.182,291.481,290,0,0
"Mar 15, 02:00 am",87.3787,0.43623,38.1172,24.0161,570.964,291.39,290,0,0
"Mar 15, 03:00 am",87.3785,0.437109,38.1939,23.9823,570.669,291.327,290,0,0
"Mar 15, 04:00 am",87.3883,0.437936,38.2705,23.953,570.204,291.283,290,0,0
"Mar 15, 05:00 am",3.9423,0.0916125,1.6027,1.15194,573.041,286.864,290,0,0
"Mar 15, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 15, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 15, 08:00 am",50.541,0.0342652,2.99405,1.8808,573.67,290.091,290.083,453.939,0.544977
"Mar 15, 09:00 am",87.3684,0.435042,38.0089,24.0574,573.378,291.349,290.854,573.378,0.960296
"Mar 15, 10:00 am",87.342,0.443152,38.7058,24.2869,573.384,290.581,290.61,573.384,0.964374
"Mar 15, 11:00 am",87.3813,0.444618,38.8513,24.2388,572.633,290.497,290.371,573.446,0.887065
"Mar 15, 12:00 pm",87.3717,0.439084,38.3635,24.4507,572.387,291.03,290.863,573.261,0.852575
"Mar 15, 01:00 pm",87.3786,0.439673,38.418,24.4292,570.5,291.098,290,0,0
"Mar 15, 02:00 pm",87.3798,0.439384,38.3933,24.4405,570.052,291.156,290,290,0
"Mar 15, 03:00 pm",38.0186,0.0983729,1.72099,1.27265,572.597,286.639,290,467.268,0.520812
"Mar 15, 04:00 pm",0,0,0,0,574,290,290,0,0
"Mar 15, 05:00 pm",0,0,0,0,574,290,290,0,0
"Mar 15, 06:00 pm",31.622,0,0,0,573.7,290,290,396.552,0.335363
"Mar 15, 07:00 pm",0,0,0,0,574,290,290,0,0
"Mar 15, 08:00 pm",0,0,0,0,574,290,290,0,0
"Mar 15, 09:00 pm",0,0,0,0,574,290,290,0,0
"Mar 15, 10:00 pm",0,0,0,0,574,290,290,0,0
"Mar 15, 11:00 pm",0,0,0,0,574,290,290,0,0
"Mar 16, 12:00 am",0,0,0,0,574,290,290,0,0
"Mar 16, 01:00 am",0,0,0,0,574,290,290,0,0
"Mar 16, 02:00 am",0,0,0,0,574,290,290,0,0
"Mar 16, 03:00 am",0,0,0,0,574,290,290,0,0
"Mar 16, 04:00 am",0,0,0,0,574,290,290,0,0
"Mar 16, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 16, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 16, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 16, 08:00 am",50.8702,0.035972,3.14318,1.96884,573.674,290.09,290.054,455.014,0.54989
"Mar 16, 09:00 am",87.3667,0.434967,38.0016,24.0597,573.381,291.356,290.442,573.381,0.96057
"Mar 16, 10:00 am",87.3785,0.444329,38.8248,24.2493,573.384,290.475,289.937,573.384,0.964311
"Mar 16, 11:00 am",87.3785,0.44235,38.6519,24.3262,573.344,290.664,289.962,573.344,0.964261
"Mar 16, 12:00 pm",87.3745,0.439559,38.4062,24.4328,573.239,290.932,290.021,573.239,0.954818
"Mar 16, 01:00 pm",87.3785,0.440099,38.4552,24.4124,573.16,290.886,289.948,573.16,0.953461
"Mar 16, 02:00 pm",87.3785,0.440022,38.4484,24.415,573.159,290.894,289.888,573.159,0.951029
"Mar 16, 03:00 pm",91.0903,0.440505,40.1258,25.8879,573.283,291.308,290.223,573.283,0.934862
"Mar 16, 04:00 pm",91.2413,0.444218,40.531,25.7767,573.413,290.973,290.855,573.413,0.885861
"Mar 16, 05:00 pm",91.1979,0.442338,40.3403,25.8419,573.446,291.141,291.116,573.446,0.880741
"Mar 16, 06:00 pm",87.294,0.439309,38.3491,24.4212,573.114,290.953,290.855,573.189,0.88716
"Mar 16, 07:00 pm",87.3275,0.438523,38.2951,24.4602,570.859,291.175,290,0,0
"Mar 16, 08:00 pm",87.3786,0.439358,38.3904,24.4406,570.775,291.109,290,0,0
"Mar 16, 09:00 pm",87.3786,0.441428,38.5713,24.3601,570.681,290.923,290,0,0
"Mar 16, 10:00 pm",87.3786,0.443798,38.7784,24.2679,570.575,290.71,290,0,0
"Mar 16, 11:00 pm",87.3165,0.434508,37.9397,24.0625,570.453,291.578,290,0,0
"Mar 17, 12:00 am",87.3571,0.434111,37.9227,24.0879,570.31,291.63,290,0,0
"Mar 17, 01:00 am",87.3787,0.434772,37.9898,24.0681,570.137,291.582,290,0,0
"Mar 17, 02:00 am",87.3788,0.435299,38.0359,24.0478,569.918,291.547,290,0,0
"Mar 17, 03:00 am",87.3786,0.435965,38.094,24.0224,569.618,291.506,290,0,0
"Mar 17, 04:00 am",86.3485,0.437221,37.7534,23.711,569.141,291.287,290,0,0
"Mar 17, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 17, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 17, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 17, 08:00 am",51.8276,0.0404592,3.53475,2.24334,573.502,290.133,290.121,457.957,0.56115
"Mar 17, 09:00 am",87.3785,0.443649,38.7654,24.2747,573.395,290.539,290.467,573.395,0.961359
"Mar 17, 10:00 am",87.3786,0.441205,38.5519,24.3696,573.398,290.768,290.685,573.398,0.964698
"Mar 17, 11:00 am",87.3671,0.43916,38.3681,24.446,573.355,290.961,290.585,573.355,0.964315
"Mar 17, 12:00 pm",87.3785,0.443562,38.7578,24.8271,573.279,290.554,290.474,573.279,0.958151
"Mar 17, 01:00 pm",87.3785,0.443529,38.7549,24.8279,573.211,290.562,290.477,573.211,0.957531
"Mar 17, 02:00 pm",87.3785,0.44254,38.6685,24.8659,573.213,290.654,290.565,573.213,0.955413
"Mar 17, 03:00 pm",91.0863,0.441735,40.236,25.8369,573.164,291.201,290.523,573.164,0.930149
"Mar 17, 04:00 pm",91.1648,0.441162,40.2184,25.8802,573.449,291.246,291.222,573.449,0.894344
"Mar 17, 05:00 pm",91.1731,0.444781,40.5521,26.2855,573.16,290.927,290.673,573.16,0.88939
"Mar 17, 06:00 pm",87.3788,0.445036,38.8867,24.7702,573.249,290.418,290.342,573.254,0.897258
"Mar 17, 07:00 pm",87.3786,0.444023,38.7981,24.8099,571.844,290.603,290,0,0
"Mar 17, 08:00 pm",87.3786,0.444914,38.8759,24.7757,571.76,290.526,290,0,0
"Mar 17, 09:00 pm",87.3788,0.440077,38.4534,24.4134,571.667,290.983,290,0,0
"Mar 17, 10:00 pm",87.3785,0.442789,38.6902,24.3077,571.561,290.737,290,0,0
"Mar 17, 11:00 pm",87.3465,0.443424,38.7315,24.2761,571.44,290.681,290,0,0
"Mar 18, 12:00 am",87.3787,0.436311,38.1243,24.0088,571.297,291.36,290,0,0
"Mar 18, 01:00 am",87.3785,0.437508,38.2288,23.9623,571.126,291.259,290,0,0
"Mar 18, 02:00 am",87.3785,0.438693,38.3323,23.9164,570.909,291.163,290,0,0
"Mar 18, 03:00 am",87.3785,0.439663,38.4171,23.8794,570.615,291.091,290,0,0
"Mar 18, 04:00 am",87.4497,0.440693,38.5384,23.8581,570.154,291.037,290,0,0
"Mar 18, 05:00 am",5.91166,0.137383,2.40332,1.71737,572.529,285.3,290,0,0
"Mar 18, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 18, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 18, 08:00 am",51.9132,0.0412811,3.60708,2.25126,573.502,290.097,290.086,458.231,0.561991
"Mar 18, 09:00 am",87.379,0.435605,38.0628,24.0351,573.396,291.296,290.67,573.396,0.961176
"Mar 18, 10:00 am",87.3785,0.444858,38.8711,24.2258,573.393,290.425,290.359,573.393,0.963959
"Mar 18, 11:00 am",87.3785,0.442561,38.6704,24.3148,573.333,290.645,290.26,573.333,0.961501
"Mar 18, 12:00 pm",87.3785,0.439952,38.4423,24.4163,573.307,290.891,290.31,573.307,0.961319
"Mar 18, 01:00 pm",87.3785,0.440067,38.4524,24.4116,573.239,290.884,290.253,573.239,0.960423
"Mar 18, 02:00 pm",87.3663,0.439503,38.3977,24.4303,573.24,290.936,290.2,573.24,0.958337
"Mar 18, 03:00 pm",91.0137,0.438678,39.9257,25.3913,573.213,291.475,290.774,573.213,0.935076
"Mar 18, 04:00 pm",91.1672,0.441023,40.2068,25.8845,573.469,291.258,291.242,573.469,0.898699
"Mar 18, 05:00 pm",91.168,0.444362,40.5116,25.7501,573.181,290.965,290.907,573.181,0.892612
"Mar 18, 06:00 pm",87.3822,0.441505,38.5797,24.3577,573.205,290.752,290.655,573.237,0.89563
"Mar 18, 07:00 pm",87.3787,0.440653,38.5037,24.39,571.93,290.913,290,0,0
"Mar 18, 08:00 pm",87.3785,0.44151,38.5785,24.3567,571.846,290.838,290,0,0
"Mar 18, 09:00 pm",87.3785,0.44315,38.7218,24.2929,571.752,290.691,290,0,0
"Mar 18, 10:00 pm",87.3785,0.444895,38.8742,24.2255,571.646,290.535,290,0,0
"Mar 18, 11:00 pm",87.3786,0.435114,38.0197,24.055,571.524,291.458,290,0,0
"Mar 19, 12:00 am",87.3785,0.43534,38.0394,24.0462,571.381,291.446,290,0,0
"Mar 19, 01:00 am",87.3788,0.435863,38.0851,24.0262,571.209,291.408,290,0,0
"Mar 19, 02:00 am",87.3787,0.436449,38.1363,24.0035,570.991,291.367,290,0,0
"Mar 19, 03:00 am",87.3786,0.436666,38.1553,23.9952,570.695,291.367,290,0,0
"Mar 19, 04:00 am",87.3713,0.437038,38.1846,23.9792,570.229,291.363,290,0,0
"Mar 19, 05:00 am",3.5783,0.0831529,1.45472,1.04823,573.136,287.153,290,0,0
"Mar 19, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 19, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 19, 08:00 am",51.0638,0.0366693,3.20367,2.03228,573.677,290.118,290.109,455.649,0.552653
"Mar 19, 09:00 am",87.3785,0.443348,38.7391,24.2847,573.384,290.567,290.494,573.384,0.96057
"Mar 19, 10:00 am",87.3787,0.440499,38.4902,24.3962,573.383,290.835,290.747,573.383,0.962925
"Mar 19, 11:00 am",87.3785,0.444805,38.8664,24.7797,573.318,290.435,290.364,573.318,0.9604
"Mar 19, 12:00 pm",87.3785,0.443055,38.7135,24.8469,573.292,290.601,290.52,573.292,0.960213
"Mar 19, 01:00 pm",87.3785,0.442894,38.6995,24.8534,573.222,290.621,290.533,573.222,0.959282
"Mar 19, 02:00 pm",87.3785,0.441949,38.6169,24.8905,573.221,290.709,290.24,573.221,0.957138
"Mar 19, 03:00 pm",91.1173,0.441035,40.1859,25.8748,573.318,291.26,290.584,573.318,0.940645
"Mar 19, 04:00 pm",91.1491,0.440648,40.1646,25.8986,573.447,291.292,291.268,573.447,0.893497
"Mar 19, 05:00 pm",91.2636,0.444367,40.5545,26.3266,573.467,290.958,290.716,573.467,0.885967
"Mar 19, 06:00 pm",87.4245,0.444421,38.8533,25.358,573.064,290.493,290.395,573.157,0.887282
"Mar 19, 07:00 pm",87.3786,0.444651,38.853,25.3378,571.939,290.539,290,0,0
"Mar 19, 08:00 pm",87.3786,0.44197,38.6187,24.8923,571.855,290.794,290,0,0
"Mar 19, 09:00 pm",87.3786,0.444157,38.8098,24.8075,571.761,290.596,290,0,0
"Mar 19, 10:00 pm",87.3785,0.439764,38.426,24.428,571.654,291.013,290,0,0
"Mar 19, 11:00 pm",87.3785,0.442379,38.6544,24.3264,571.531,290.777,290,0,0
"Mar 20, 12:00 am",87.4604,0.442549,38.7055,24.3411,571.387,290.781,290,0,0
"Mar 20, 01:00 am",87.3689,0.43455,37.9662,24.0773,571.213,291.529,290,0,0
"Mar 20, 02:00 am",87.3788,0.435701,38.071,24.0357,570.992,291.438,290,0,0
"Mar 20, 03:00 am",87.3785,0.436944,38.1795,23.9877,570.69,291.342,290,0,0
"Mar 20, 04:00 am",86.4476,0.438642,37.9195,23.6849,570.208,291.094,290,0,0
"Mar 20, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 20, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 20, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 20, 08:00 am",50.2682,0.0330637,2.88905,1.79954,573.673,290.072,290.065,453.056,0.543283
"Mar 20, 09:00 am",87.3788,0.436009,38.0979,24.0221,573.374,291.26,290.72,573.374,0.959684
"Mar 20, 10:00 am",87.3785,0.44481,38.8668,24.2308,573.372,290.431,290.363,573.372,0.962052
"Mar 20, 11:00 am",87.3785,0.442052,38.6259,24.3382,573.312,290.694,290.608,573.312,0.959806
"Mar 20, 12:00 pm",87.4212,0.439621,38.4322,24.4431,573.294,290.929,290.396,573.294,0.960898
"Mar 20, 01:00 pm",87.3788,0.439816,38.4306,24.4249,573.226,290.909,290.338,573.226,0.96021
"Mar 20, 02:00 pm",87.3655,0.439248,38.3752,24.4439,573.232,290.961,290.295,573.232,0.958576
"Mar 20, 03:00 pm",91.2499,0.444618,40.5713,25.7649,573.404,290.937,290.262,573.404,0.948249
"Mar 20, 04:00 pm",91.2457,0.443652,40.4814,25.8028,573.476,291.022,290.998,573.476,0.900506
"Mar 20, 05:00 pm",91.1058,0.442082,40.2762,25.8308,573.193,291.169,291.145,573.193,0.894184
"Mar 20, 06:00 pm",87.4349,0.442349,38.6767,24.8912,573.274,290.676,290.581,573.448,0.885587
"Mar 20, 07:00 pm",87.3786,0.443046,38.7127,24.8497,571.938,290.689,290,0,0
"Mar 20, 08:00 pm",87.3786,0.44479,38.8651,24.7818,571.853,290.531,290,0,0
"Mar 20, 09:00 pm",87.3788,0.440098,38.4552,24.4141,571.758,290.975,290,0,0
"Mar 20, 10:00 pm",87.3785,0.442673,38.6802,24.314,571.651,290.742,290,0,0
"Mar 20, 11:00 pm",87.3785,0.444907,38.8753,24.2277,571.527,290.541,290,0,0
"Mar 21, 12:00 am",87.3785,0.443792,38.7779,24.2722,571.382,290.655,290,0,0
"Mar 21, 01:00 am",87.3785,0.444547,38.8439,24.2431,571.207,290.596,290,0,0
"Mar 21, 02:00 am",87.4037,0.440782,38.526,24.3959,570.984,290.965,290,0,0
"Mar 21, 03:00 am",87.314,0.437856,38.231,23.9363,570.679,291.248,290,0,0
"Mar 21, 04:00 am",83.6598,0.435881,36.4657,23.0774,570.192,290.993,290,0,0
"Mar 21, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 21, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 21, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 21, 08:00 am",49.0001,0.0265756,2.32214,1.45727,573.668,290.069,290.063,448.929,0.528188
"Mar 21, 09:00 am",87.3666,0.43482,37.9888,24.0669,573.361,291.371,290.703,573.361,0.959375
"Mar 21, 10:00 am",87.3785,0.444469,38.837,24.2456,573.369,290.463,290.394,573.369,0.96328
"Mar 21, 11:00 am",87.3785,0.442793,38.6906,24.3106,573.326,290.623,290.222,573.326,0.962997
"Mar 21, 12:00 pm",87.3785,0.444224,38.8156,24.8039,573.282,290.492,290.125,573.282,0.960424
"Mar 21, 01:00 pm",87.4466,0.444453,38.8659,24.8121,572.644,290.521,290.385,573.189,0.86224
"Mar 21, 02:00 pm",87.3785,0.444146,38.8088,24.807,573.209,290.504,290.07,573.209,0.957092
"Mar 21, 03:00 pm",87.3785,0.44346,38.7489,24.8333,573.215,290.568,290.054,573.215,0.953198
"Mar 21, 04:00 pm",87.3805,0.441893,38.6128,24.8944,573.442,290.701,290.071,573.442,0.945954
"Mar 21, 05:00 pm",91.1777,0.443546,40.4415,26.3392,573.281,291.036,290.384,573.281,0.927137
"Mar 21, 06:00 pm",87.4166,0.44473,38.8767,25.3444,573.223,290.453,290.369,573.43,0.885543
"Mar 21, 07:00 pm",87.3465,0.44397,38.7792,25.3561,571.992,290.595,290,0,0
"Mar 21, 08:00 pm",87.3786,0.442235,38.6419,24.8818,571.907,290.766,290,0,0
"Mar 21, 09:00 pm",87.3786,0.444557,38.8447,24.7915,571.812,290.556,290,0,0
"Mar 21, 10:00 pm",87.3788,0.440123,38.4574,24.4136,571.704,290.976,290,0,0
"Mar 21, 11:00 pm",87.3785,0.442842,38.6949,24.3078,571.58,290.731,290,0,0
"Mar 22, 12:00 am",87.3785,0.442944,38.7038,24.3039,571.434,290.73,290,0,0
"Mar 22, 01:00 am",87.3785,0.443666,38.7669,24.2756,571.258,290.674,290,0,0
"Mar 22, 02:00 am",87.3786,0.444616,38.8499,24.2389,571.033,290.601,290,0,0
"Mar 22, 03:00 am",87.3587,0.43414,37.9259,24.09,570.725,291.599,290,0,0
"Mar 22, 04:00 am",81.3184,0.439045,35.7024,22.3623,570.231,290.383,290,0,0
"Mar 22, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 22, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 22, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 22, 08:00 am",49.8192,0.0306444,2.67767,1.68313,573.67,290.083,290.075,451.594,0.537348
"Mar 22, 09:00 am",87.3664,0.434377,37.9499,24.0828,573.373,291.412,290.719,573.373,0.959877
"Mar 22, 10:00 am",87.3785,0.444014,38.7973,24.2619,573.381,290.505,290.434,573.381,0.963789
"Mar 22, 11:00 am",87.3785,0.442407,38.6568,24.3244,573.341,290.659,290.239,573.341,0.963842
"Mar 22, 12:00 pm",87.3642,0.438678,38.3248,24.465,573.257,291.013,290.339,573.257,0.956556
"Mar 22, 01:00 pm",87.3652,0.439396,38.3879,24.4373,573.182,290.95,290.262,573.182,0.955857
"Mar 22, 02:00 pm",87.3835,0.439558,38.4101,24.4357,573.188,290.936,290.196,573.188,0.954155
"Mar 22, 03:00 pm",91.2421,0.444485,40.5557,25.7675,573.393,290.949,290.168,573.393,0.944826
"Mar 22, 04:00 pm",91.22,0.443144,40.4235,25.8161,573.443,291.069,291.044,573.443,0.892191
"Mar 22, 05:00 pm",91.1735,0.441196,40.2254,25.8829,573.472,291.243,291.218,573.472,0.88642
"Mar 22, 06:00 pm",87.3426,0.442197,38.6226,24.3231,573.269,290.678,290.718,573.459,0.889971
"Mar 22, 07:00 pm",87.4498,0.442163,38.667,24.9006,571.927,290.781,290,0,0
"Mar 22, 08:00 pm",87.3785,0.439546,38.4069,24.4341,571.842,291.022,290,0,0
"Mar 22, 09:00 pm",87.3785,0.441992,38.6207,24.3391,571.747,290.799,290,0,0
"Mar 22, 10:00 pm",87.3785,0.444395,38.8306,24.2458,571.639,290.582,290,0,0
"Mar 22, 11:00 pm",87.3785,0.435199,38.027,24.0528,571.515,291.451,290,0,0
"Mar 23, 12:00 am",87.3635,0.434508,37.9602,24.0765,571.37,291.523,290,0,0
"Mar 23, 01:00 am",87.3785,0.43536,38.0411,24.0476,571.194,291.456,290,0,0
"Mar 23, 02:00 am",87.3787,0.436319,38.125,24.0107,570.969,291.381,290,0,0
"Mar 23, 03:00 am",87.3785,0.437021,38.1863,23.9836,570.661,291.336,290,0,0
"Mar 23, 04:00 am",81.8744,0.441135,36.1177,22.4278,570.169,290.267,290,0,0
"Mar 23, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 23, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 23, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 23, 08:00 am",49.7745,0.0303791,2.65449,1.67226,573.672,290.086,290.078,451.45,0.537398
"Mar 23, 09:00 am",87.337,0.443839,38.7636,24.2579,573.374,290.517,290.533,573.374,0.960019
"Mar 23, 10:00 am",87.3806,0.442532,38.6687,24.3189,569.784,290.883,290,0,0
"Mar 23, 11:00 am",87.3787,0.440705,38.5082,24.3902,572.399,290.88,290.547,506.251,0.733791
"Mar 23, 12:00 pm",87.396,0.439589,38.4183,24.438,573.273,290.93,290.509,573.273,0.958205
"Mar 23, 01:00 pm",87.3785,0.440017,38.448,24.4174,573.197,290.892,290.462,573.197,0.957235
"Mar 23, 02:00 pm",87.3785,0.439817,38.4305,24.4257,573.195,290.911,290.438,573.195,0.954741
"Mar 23, 03:00 pm",87.4447,0.439629,38.4432,24.4495,573.208,290.937,290.415,573.208,0.95157
"Mar 23, 04:00 pm",87.4162,0.440386,38.4968,24.4125,573.442,290.846,290.35,573.442,0.945074
"Mar 23, 05:00 pm",87.3785,0.443813,38.7798,24.82,573.311,290.529,290.452,573.311,0.928891
"Mar 23, 06:00 pm",87.4281,0.443868,38.8065,24.8318,573.253,290.534,290.445,573.425,0.885105
"Mar 23, 07:00 pm",87.3786,0.443255,38.731,24.8434,572.264,290.648,290,0,0
"Mar 23, 08:00 pm",87.3786,0.444155,38.8096,24.8086,572.173,290.57,290,0,0
"Mar 23, 09:00 pm",87.4429,0.439384,38.421,24.4601,572.071,291.031,290,0,0
"Mar 23, 10:00 pm",87.3785,0.441922,38.6145,24.345,571.954,290.793,290,0,0
"Mar 23, 11:00 pm",87.3785,0.4444,38.8311,24.2486,571.818,290.57,290,0,0
"Mar 24, 12:00 am",87.3618,0.434187,37.9314,24.089,571.656,291.535,290,0,0
"Mar 24, 01:00 am",87.3785,0.43517,38.0245,24.0553,571.454,291.458,290,0,0
"Mar 24, 02:00 am",87.3787,0.436373,38.1297,24.0089,571.186,291.361,290,0,0
"Mar 24, 03:00 am",87.3785,0.437237,38.2051,23.976,570.788,291.307,290,0,0
"Mar 24, 04:00 am",30.208,0.412476,12.4601,8.59816,570.112,281.261,290,0,0
"Mar 24, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 24, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 24, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 24, 08:00 am",0,0,0,0,574,290,290,0,0
"Mar 24, 09:00 am",62.3149,0.0948589,8.28863,5.16356,573.554,290.088,290.074,492.091,0.684729
"Mar 24, 10:00 am",87.3785,0.442516,38.6664,24.3208,573.383,290.646,290.233,573.383,0.963542
"Mar 24, 11:00 am",87.3785,0.440181,38.4624,24.4117,573.332,290.868,290.28,573.332,0.961979
"Mar 24, 12:00 pm",87.3785,0.444995,38.883,24.7745,573.288,290.419,290.055,573.288,0.959886
"Mar 24, 01:00 pm",87.3734,0.44343,38.744,24.2846,573.119,290.576,290.606,573.469,0.885848
"Mar 24, 02:00 pm",87.3785,0.444825,38.8682,24.7806,573.209,290.44,290,573.209,0.956234
"Mar 24, 03:00 pm",87.3788,0.445209,38.9018,24.7657,573.216,290.404,289.943,573.216,0.952567
"Mar 24, 04:00 pm",87.3785,0.44457,38.8459,24.7904,573.155,290.468,289.923,573.155,0.945862
"Mar 24, 05:00 pm",91.1402,0.442202,40.3024,25.8353,573.286,291.156,290.482,573.286,0.927101
"Mar 24, 06:00 pm",87.4269,0.443675,38.7891,24.838,573.136,290.559,290.461,573.377,0.875084
"Mar 24, 07:00 pm",87.3786,0.443533,38.7553,24.8313,571.924,290.644,290,0,0
"Mar 24, 08:00 pm",87.3786,0.444788,38.8649,24.7825,571.839,290.532,290,0,0
"Mar 24, 09:00 pm",87.3788,0.440104,38.4557,24.4147,571.743,290.976,290,0,0
"Mar 24, 10:00 pm",87.3785,0.442722,38.6844,24.313,571.635,290.738,290,0,0
"Mar 24, 11:00 pm",87.3605,0.442139,38.6255,23.7821,571.511,290.798,290,0,0
"Mar 25, 12:00 am",87.3956,0.436295,38.1303,24.0161,571.364,291.36,290,0,0
"Mar 25, 01:00 am",87.307,0.434654,37.9483,24.0579,571.186,291.513,290,0,0
"Mar 25, 02:00 am",87.3788,0.435674,38.0687,24.0372,570.959,291.442,290,0,0
"Mar 25, 03:00 am",87.3786,0.436879,38.1738,23.9907,570.646,291.351,290,0,0
"Mar 25, 04:00 am",78.576,0.443144,34.8205,21.5223,570.144,289.634,290,0,0
"Mar 25, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 25, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 25, 07:00 am",0,0,0,0,574,290,290,0,0
"Mar 25, 08:00 am",50.1987,0.0326298,2.85114,1.78387,573.674,290.079,290.072,452.831,0.542457
"Mar 25, 09:00 am",87.3665,0.43457,37.9669,24.0751,573.381,291.393,290.771,573.381,0.960099
"Mar 25, 10:00 am",87.3785,0.443036,38.7118,24.3001,573.385,290.597,290.521,573.385,0.963124
"Mar 25, 11:00 am",87.3785,0.439909,38.4386,24.422,573.332,290.893,290.411,573.332,0.96154
"Mar 25, 12:00 pm",87.3674,0.439507,38.3986,24.4344,573.31,290.931,290.379,573.31,0.961861
"Mar 25, 01:00 pm",87.3662,0.439472,38.395,24.4354,573.234,290.939,290.331,573.234,0.960665
"Mar 25, 02:00 pm",87.4337,0.441079,38.5652,24.9395,573.235,290.797,290.216,573.235,0.958551
"Mar 25, 03:00 pm",91.2265,0.444159,40.5191,25.7782,573.374,290.979,290.303,573.374,0.946261
"Mar 25, 04:00 pm",91.1326,0.443419,40.4099,25.7847,573.157,291.05,291.026,573.157,0.901101
"Mar 25, 05:00 pm",91.1103,0.442139,40.2834,25.8312,573.202,291.164,291.139,573.202,0.895201
"Mar 25, 06:00 pm",87.3197,0.441536,38.5548,24.8955,573.13,290.746,290.655,573.372,0.873964
"Mar 25, 07:00 pm",87.4071,0.441341,38.5764,24.9255,571.938,290.852,290,0,0
"Mar 25, 08:00 pm",87.3786,0.442788,38.6902,24.8623,571.852,290.718,290,0,0
"Mar 25, 09:00 pm",87.3786,0.444463,38.8366,24.7972,571.757,290.568,290,0,0
"Mar 25, 10:00 pm",87.3785,0.439669,38.4176,24.4333,571.649,291.022,290,0,0
"Mar 25, 11:00 pm",87.3785,0.441841,38.6074,24.3488,571.524,290.828,290,0,0
"Mar 26, 12:00 am",87.3785,0.44186,38.6091,24.3481,571.378,290.835,290,0,0
"Mar 26, 01:00 am",87.3785,0.442601,38.6738,24.319,571.201,290.778,290,0,0
"Mar 26, 02:00 am",87.3785,0.443294,38.7344,24.2919,570.975,290.729,290,0,0
"Mar 26, 03:00 am",87.3786,0.443953,38.792,24.2662,570.663,290.689,290,0,0
"Mar 26, 04:00 am",78.92,0.437508,34.5281,21.8058,570.164,290.204,290,0,0
"Mar 26, 05:00 am",0,0,0,0,574,290,290,0,0
"Mar 26, 06:00 am",0,0,0,0,574,290,290,0,0
"Mar 26, 07:00 am",0,0,0,0,574,290,290,0,0
