Time stamp,Field incident thermal power | (MWt),PC efficiency gross,PC electrical power output gross | (MWe),PC water consumption makeup + cooling | (kg/s),Total electric power to grid | (MWe),Parasitic power condenser operation | (MWe)
1/1/20 00:00,0,0.212294,58.3809,1.07429,56.0657,1.34526
1/1/20 01:00,0,0.424537,116.748,2.14858,113.095,2.68282
1/1/20 02:00,0,0.424457,116.726,2.14858,113.082,2.67318
1/1/20 03:00,0,0.424355,116.698,2.14857,113.062,2.66547
1/1/20 04:00,0,0.425126,115.257,2.11821,111.634,2.65777
1/1/20 05:00,0,0,0,0,-0.605,0
1/1/20 06:00,0,0,0,0,-0.605,0
1/1/20 07:00,905.159,0,0,0,-4.57867,0
1/1/20 08:00,1123.88,0.33113,91.0608,1.68883,81.4701,2.1239
1/1/20 09:00,1219.91,0.419484,115.358,2.14857,102.03,2.73487
1/1/20 10:00,1271.54,0.416745,114.605,2.14857,99.2822,2.76381
1/1/20 11:00,1300.37,0.413226,113.637,2.14857,97.0946,2.78889
1/1/20 12:00,1314.37,0.408837,112.43,2.14856,94.8223,2.81302
1/1/20 13:00,1316.66,0.404994,111.374,2.14859,92.7242,2.83136
1/1/20 14:00,1307.97,0.40206,110.566,2.14857,93.2229,2.84392
1/1/20 15:00,1286.14,0.400849,110.233,2.14857,94.0024,2.84875
1/1/20 16:00,1245.72,0.402016,110.554,2.14857,95.9265,2.84392
1/1/20 17:00,1171.89,0.404579,111.26,2.1486,99.4943,2.83329
1/1/20 18:00,1019.89,0.40703,111.933,2.14857,103.477,2.82171
1/1/20 19:00,0,0.411764,113.235,2.14858,109.26,2.79565
1/1/20 20:00,0,0.415516,114.267,2.14857,110.525,2.77056
1/1/20 21:00,0,0.417885,114.919,2.14858,111.198,2.74934
1/1/20 22:00,0,0.419302,115.308,2.14857,111.605,2.73198
1/1/20 23:00,0,0.42007,115.519,2.14857,111.828,2.71944
1/2/20 00:00,0,0.420662,115.682,2.14857,112.005,2.70498
1/2/20 01:00,0,0.420824,115.727,2.14857,112.056,2.6992
1/2/20 02:00,0,0.420978,115.769,2.14857,112.105,2.69245
1/2/20 03:00,0,0.423821,116.551,2.14857,112.89,2.6886
1/2/20 04:00,0,0.423778,116.539,2.14857,112.882,2.68475
1/2/20 05:00,0,0.423729,116.526,2.14857,112.871,2.68185
1/2/20 06:00,0,0.423671,116.51,2.14857,112.866,2.67029
1/2/20 07:00,907.813,0.420623,115.681,2.14875,108.137,2.70306
1/2/20 08:00,1127.98,0.419391,115.333,2.14857,105.124,2.7368
1/2/20 09:00,1224.25,0.415991,114.398,2.14857,101.015,2.76959
1/2/20 10:00,1275.76,0.411601,113.191,2.14859,97.829,2.79854
1/2/20 11:00,1304.36,0.406608,111.817,2.14856,95.2623,2.82364
1/2/20 12:00,1318.23,0.403679,111.012,2.14857,93.3999,2.83716
1/2/20 13:00,1319.44,0.398927,109.704,2.14856,90.9963,2.85647
1/2/20 14:00,1309.3,0.395383,108.731,2.14859,91.3148,2.86999
1/2/20 15:00,1286.02,0.394051,108.364,2.14857,92.0697,2.87483
1/2/20 16:00,1243.55,0.396118,108.932,2.14857,94.257,2.8671
1/2/20 17:00,1167.19,0.399928,109.98,2.14856,98.1788,2.85261
1/2/20 18:00,1011.32,0.402775,110.763,2.14857,102.304,2.84102
1/2/20 19:00,0,0.408631,112.373,2.14857,108.382,2.81206
1/2/20 20:00,0,0.41386,113.811,2.14857,110.058,2.78214
1/2/20 21:00,0,0.416768,114.611,2.14857,110.88,2.75995
1/2/20 22:00,0,0.418573,115.108,2.14857,111.396,2.74066
1/2/20 23:00,0,0.419707,115.419,2.14857,111.723,2.72523
1/3/20 00:00,0,0.420516,115.642,2.14857,111.963,2.70788
1/3/20 01:00,0,0.420795,115.719,2.14857,112.048,2.6992
1/3/20 02:00,0,0.423839,116.556,2.14857,112.894,2.68956
1/3/20 03:00,0,0.423809,116.548,2.14857,112.898,2.67704
1/3/20 04:00,0,0.423776,116.539,2.14857,112.9,2.66547
1/3/20 05:00,0,0.42374,116.529,2.14857,112.903,2.65295
1/3/20 06:00,0,0.423699,116.517,2.14857,112.895,2.6491
1/3/20 07:00,863.297,0.423811,116.562,2.14883,109.128,2.68089
1/3/20 08:00,1093.48,0.420813,115.724,2.14857,105.812,2.71366
1/3/20 09:00,1193.97,0.418684,115.138,2.14857,102.234,2.74452
1/3/20 10:00,1247.29,0.415619,114.295,2.14857,99.5113,2.77249
1/3/20 11:00,1276.61,0.412101,113.328,2.14858,97.4141,2.79565
1/3/20 12:00,1290.24,0.407015,111.929,2.14857,95.046,2.82171
1/3/20 13:00,1291.69,0.403003,110.826,2.14857,92.9515,2.84005
1/3/20 14:00,1281.19,0.399899,109.972,2.14857,93.3185,2.85261
1/3/20 15:00,1256.46,0.398405,109.561,2.14856,93.9899,2.8584
1/3/20 16:00,1211.82,0.399361,109.824,2.14856,96.0215,2.85454
1/3/20 17:00,1131.36,0.399782,115.226,2.25188,107.52,2.84488
1/3/20 18:00,968.374,0.40317,116.132,2.25052,108.297,2.82943
1/3/20 19:00,0,0.409712,112.671,2.14857,108.684,2.80626
1/3/20 20:00,0,0.413634,113.749,2.14857,109.995,2.7831
1/3/20 21:00,0,0.416458,114.526,2.14857,110.793,2.76188
1/3/20 22:00,0,0.418167,114.996,2.14857,111.28,2.74452
1/3/20 23:00,0,0.419225,115.287,2.14857,111.584,2.73101
1/4/20 00:00,0,0.420586,115.661,2.14857,111.985,2.70402
1/4/20 01:00,0,0.420751,115.707,2.14857,112.036,2.69824
1/4/20 02:00,0,0.420907,115.75,2.14857,112.086,2.69149
1/4/20 03:00,0,0.423743,116.529,2.14857,112.869,2.68764
1/4/20 04:00,0,0.423712,116.521,2.14857,112.864,2.68378
1/4/20 05:00,0,0.423677,116.511,2.14857,112.858,2.67993
1/4/20 06:00,0,0.423639,116.501,2.14857,112.84,2.68764
1/4/20 07:00,0,0.419631,115.399,2.14857,111.705,2.72041
1/4/20 08:00,1056.44,0.417519,114.818,2.14858,105.057,2.75416
1/4/20 09:00,1162.6,0.413651,113.754,2.14857,101.231,2.786
1/4/20 10:00,400.162,0.408328,112.375,2.15019,105.128,2.81399
1/4/20 11:00,1250.31,0.403674,111.01,2.14857,95.582,2.83716
1/4/20 12:00,1264.91,0.398903,109.698,2.14856,93.518,2.85647
1/4/20 13:00,1266.84,0.394049,108.363,2.14857,91.2785,2.87483
1/4/20 14:00,1256.34,0.390066,107.267,2.14855,91.3471,2.88835
1/4/20 15:00,1231.13,0.389245,107.041,2.14855,92.1507,2.89125
1/4/20 16:00,1184.68,0.391506,107.66,2.1485,94.2131,2.88352
1/4/20 17:00,0,0.39543,108.743,2.14857,104.694,2.86806
1/4/20 18:00,0,0.399646,109.902,2.14857,106.079,2.85164
1/4/20 19:00,0,0.406076,111.671,2.14857,107.875,2.82364
1/4/20 20:00,0,0.411688,113.214,2.14857,109.448,2.79468
1/4/20 21:00,0,0.415141,114.164,2.14857,110.421,2.77152
1/4/20 22:00,0,0.417453,114.8,2.14858,111.077,2.75127
1/4/20 23:00,0,0.418823,115.176,2.14857,111.469,2.73487
1/5/20 00:00,0,0.419545,115.375,2.14857,111.678,2.72427
1/5/20 01:00,0,0.419904,115.474,2.14857,111.785,2.71655
1/5/20 02:00,0,0.420233,115.564,2.14857,111.884,2.70788
1/5/20 03:00,0,0.420517,115.642,2.14857,111.971,2.69824
1/5/20 04:00,0,0.423525,116.469,2.14857,112.808,2.68764
1/5/20 05:00,0,0.423455,116.45,2.14857,112.798,2.678
1/5/20 06:00,0,0.423366,116.426,2.14857,112.791,2.66066
1/5/20 07:00,0,0.420833,114.804,2.1314,111.14,2.69245
1/5/20 08:00,1026.52,0.0547885,15.0668,0.280186,8.043,0.355511
1/5/20 09:00,1139.2,0.417403,114.786,2.14857,102.611,2.75802
1/5/20 10:00,1199.4,0.413515,113.716,2.14857,99.7621,2.78696
1/5/20 11:00,1232.7,0.409408,112.587,2.14857,97.5616,2.81012
1/5/20 12:00,426.943,0.405211,111.515,2.15014,104.128,2.82943
1/5/20 13:00,0,0.400221,110.06,2.14857,106.03,2.84875
1/5/20 14:00,174.445,0.396468,109.028,2.14857,103.531,2.86323
1/5/20 15:00,229.577,0.395382,108.73,2.14856,102.945,2.8671
1/5/20 16:00,35.3864,0.397029,109.183,2.14857,104.863,2.86033
1/5/20 17:00,0,0.28888,20.8125,0.56289,17.2687,2.84681
1/5/20 18:00,0,0,0,0,-0.605,0
1/5/20 19:00,0,0,0,0,-0.605,0
1/5/20 20:00,0,0,0,0,-0.605,0
1/5/20 21:00,0,0,0,0,-0.605,0
1/5/20 22:00,0,0,0,0,-0.605,0
1/5/20 23:00,0,0,0,0,-0.605,0
1/6/20 00:00,0,0,0,0,-0.605,0
1/6/20 01:00,0,0,0,0,-0.605,0
1/6/20 02:00,0,0,0,0,-0.605,0
1/6/20 03:00,0,0,0,0,-0.605,0
1/6/20 04:00,0,0,0,0,-0.605,0
1/6/20 05:00,0,0,0,0,-0.605,0
1/6/20 06:00,0,0,0,0,-0.605,0
1/6/20 07:00,0,0,0,0,-0.605,0
1/6/20 08:00,0,0,0,0,-0.605,0
1/6/20 09:00,250.327,0,0,0,-3.01573,0
1/6/20 10:00,1216.53,0.169413,46.5886,0.885814,34.0161,1.15537
1/6/20 11:00,1249.83,0.406204,111.706,2.14856,96.3558,2.82557
1/6/20 12:00,1266.35,0.403218,110.885,2.14857,94.6531,2.83909
1/6/20 13:00,1270.46,0.398171,109.497,2.14856,92.1995,2.85937
1/6/20 14:00,1262.25,0.394591,108.515,2.14862,92.3456,2.87289
1/6/20 15:00,418.016,0.392616,108.039,2.14996,100.671,2.87869
1/6/20 16:00,321.022,0.394372,108.458,2.14868,101.758,2.87193
1/6/20 17:00,0,0.397427,109.292,2.14857,105.251,2.8584
1/6/20 18:00,0,0.401007,110.277,2.14857,106.459,2.84392
1/6/20 19:00,0,0.407076,111.945,2.14856,108.156,2.81592
1/6/20 20:00,0,0.41214,113.338,2.14857,109.577,2.78793
1/6/20 21:00,0,0.415304,114.209,2.14857,110.47,2.76477
1/6/20 22:00,0,0.417301,114.758,2.14857,111.038,2.74452
1/6/20 23:00,0,0.418462,115.077,2.14857,111.374,2.72812
1/7/20 00:00,0,0.0288885,1.59189,0.0505053,0.899255,0.0793864
1/7/20 01:00,0,0,0,0,-0.605,0
1/7/20 02:00,0,0,0,0,-0.605,0
1/7/20 03:00,0,0,0,0,-0.605,0
1/7/20 04:00,0,0,0,0,-0.605,0
1/7/20 05:00,0,0,0,0,-0.605,0
1/7/20 06:00,0,0,0,0,-0.605,0
1/7/20 07:00,842.788,0,0,0,-4.38112,0
1/7/20 08:00,1086.84,0.289678,79.6616,1.48034,70.7165,1.875
1/7/20 09:00,1193.37,0.417887,114.919,2.14858,102.096,2.7532
1/7/20 10:00,1250.07,0.414411,113.963,2.14857,99.1821,2.78117
1/7/20 11:00,1282.28,0.410369,112.852,2.14857,96.867,2.8053
1/7/20 12:00,1298.32,0.406408,111.762,2.14856,94.8324,2.8246
1/7/20 13:00,1300.74,0.402295,110.631,2.14857,92.5802,2.84295
1/7/20 14:00,1291.45,0.3989,109.697,2.14856,92.977,2.85647
1/7/20 15:00,1268.77,0.397629,109.348,2.14856,93.693,2.8613
1/7/20 16:00,1226.54,0.399101,109.752,2.14856,95.5837,2.85551
1/7/20 17:00,1149.82,0.402297,110.631,2.14857,99.0999,2.84295
1/7/20 18:00,993.467,0.406619,111.82,2.14856,103.417,2.82364
1/7/20 19:00,0,0.411333,113.117,2.14858,109.14,2.79661
1/7/20 20:00,0,0.415245,114.192,2.14857,110.45,2.77056
1/7/20 21:00,0,0.417614,114.844,2.14858,111.123,2.74934
1/7/20 22:00,0,0.419171,115.272,2.14857,111.57,2.73005
1/7/20 23:00,0,0.41994,115.483,2.14857,111.795,2.71655
1/8/20 00:00,0,0.420648,115.678,2.14857,112.009,2.69727
1/8/20 01:00,0,0.423645,116.502,2.14857,112.839,2.69053
1/8/20 02:00,0,0.423609,116.493,2.14857,112.836,2.68282
1/8/20 03:00,0,0.423569,116.482,2.14857,112.833,2.67511
1/8/20 04:00,0,0.423524,116.469,2.14857,112.828,2.6674
1/8/20 05:00,0,0.423471,116.455,2.14857,112.821,2.65969
1/8/20 06:00,0,0.423408,116.437,2.14857,112.808,2.65488
1/8/20 07:00,832.896,0.423489,116.473,2.14882,109.126,2.68475
1/8/20 08:00,1080.33,0.420717,115.697,2.14857,105.978,2.71559
1/8/20 09:00,1187.46,0.418338,115.043,2.14858,102.296,2.74837
1/8/20 10:00,1244.28,0.414688,114.039,2.14857,99.3392,2.77924
1/8/20 11:00,1275.52,0.41037,112.852,2.14857,96.9829,2.8053
1/8/20 12:00,1290.6,0.405594,111.538,2.14857,94.7641,2.82847
1/8/20 13:00,1293.74,0.400862,110.237,2.14857,92.322,2.84875
1/8/20 14:00,1284.81,0.397142,109.213,2.14856,92.62,2.86323
1/8/20 15:00,1262.13,0.395856,108.861,2.14858,93.3606,2.86806
1/8/20 16:00,1219.55,0.397454,109.299,2.14856,95.2953,2.86227
1/8/20 17:00,1141.97,0.400367,110.101,2.14857,98.6987,2.85068
1/8/20 18:00,983.936,0.405596,111.539,2.14857,103.162,2.82847
1/8/20 19:00,0,0.410649,112.93,2.14859,108.948,2.80144
1/8/20 20:00,0,0.414884,114.093,2.14857,110.347,2.77442
1/8/20 21:00,0,0.417409,114.788,2.14858,111.063,2.7532
1/8/20 22:00,0,0.418971,115.217,2.14857,111.511,2.73487
1/8/20 23:00,0,0.419864,115.463,2.14857,111.77,2.72137
1/9/20 00:00,0,0.42069,115.69,2.14857,112.017,2.70113
1/9/20 01:00,0,0.42078,115.715,2.14857,112.045,2.69727
1/9/20 02:00,0,0.420879,115.742,2.14857,112.077,2.69245
1/9/20 03:00,0,0.423734,116.527,2.14857,112.867,2.68667
1/9/20 04:00,0,0.423695,116.516,2.14857,112.863,2.67993
1/9/20 05:00,0,0.423652,116.504,2.14857,112.858,2.67318
1/9/20 06:00,0,0.423602,116.491,2.14857,112.856,2.66162
1/9/20 07:00,836.515,0.420721,115.71,2.14878,108.356,2.69438
1/9/20 08:00,1085.76,0.420088,115.524,2.14857,105.765,2.72716
1/9/20 09:00,1192.4,0.417188,114.727,2.14857,101.889,2.75995
1/9/20 10:00,1249.46,0.413214,113.634,2.14857,98.8023,2.78889
1/9/20 11:00,1280.71,0.408624,112.371,2.14856,96.3691,2.81399
1/9/20 12:00,1296.15,0.404557,111.254,2.1486,94.2872,2.83329
1/9/20 13:00,1299.53,0.399907,109.974,2.14856,91.7646,2.85261
1/9/20 14:00,1290.96,0.396398,109.009,2.14856,92.134,2.86613
1/9/20 15:00,1269.13,0.395358,108.724,2.14859,92.9379,2.86999
1/9/20 16:00,1227.87,0.397355,109.272,2.14856,94.9911,2.86227
1/9/20 17:00,1152.83,0.40063,110.173,2.14857,98.5499,2.84971
1/9/20 18:00,999.861,0.407408,112.037,2.14857,103.607,2.81978
1/9/20 19:00,0,0.412616,113.469,2.14857,109.499,2.78986
1/9/20 20:00,0,0.416739,114.603,2.14857,110.872,2.75995
1/9/20 21:00,0,0.418782,115.165,2.14857,111.456,2.73777
1/9/20 22:00,0,0.420003,115.501,2.14857,111.81,2.71944
1/9/20 23:00,0,0.420567,115.656,2.14857,111.978,2.70595
1/10/20 00:00,0,0.420965,115.765,2.14857,112.101,2.69245
1/10/20 01:00,0,0.423823,116.551,2.14857,112.892,2.68667
1/10/20 02:00,0,0.423796,116.544,2.14857,112.89,2.68089
1/10/20 03:00,0,0.423766,116.536,2.14857,112.891,2.67222
1/10/20 04:00,0,0.423734,116.527,2.14857,112.891,2.66355
1/10/20 05:00,0,0.423699,116.517,2.14857,112.889,2.65488
1/10/20 06:00,0,0.423659,116.506,2.14857,112.884,2.6491
1/10/20 07:00,855.093,0.423737,116.542,2.14883,109.182,2.67993
1/10/20 08:00,1100.23,0.420935,115.757,2.14857,105.929,2.71077
1/10/20 09:00,1204.47,0.418854,115.185,2.14857,102.19,2.74259
1/10/20 10:00,1259.72,0.415754,114.332,2.14857,99.2971,2.77152
1/10/20 11:00,1290.12,0.412108,113.33,2.14858,97.0703,2.79565
1/10/20 12:00,1305.32,0.406821,111.875,2.14856,94.5821,2.82267
1/10/20 13:00,1308.22,0.402544,110.699,2.14857,92.1178,2.84199
1/10/20 14:00,1299.77,0.399165,109.77,2.14856,92.6087,2.85551
1/10/20 15:00,1278.3,0.397901,109.422,2.14856,93.3739,2.86034
1/10/20 16:00,1238.12,0.397492,114.48,2.25019,102.953,2.85454
1/10/20 17:00,1164.9,0.400001,115.286,2.25181,107.589,2.84392
1/10/20 18:00,1014.82,0.403602,116.395,2.25319,108.584,2.8275
1/10/20 19:00,0,0.410787,112.967,2.14859,108.987,2.80047
1/10/20 20:00,0,0.414984,114.121,2.14857,110.376,2.77345
1/10/20 21:00,0,0.417473,114.805,2.14858,111.082,2.75223
1/10/20 22:00,0,0.418946,115.21,2.14857,111.504,2.73487
1/10/20 23:00,0,0.419792,115.443,2.14857,111.749,2.72234
1/11/20 00:00,0,0.420704,115.694,2.14857,112.022,2.70017
1/11/20 01:00,0,0.420874,115.741,2.14857,112.075,2.69342
1/11/20 02:00,0,0.42376,116.534,2.14857,112.876,2.68571
1/11/20 03:00,0,0.423731,116.526,2.14857,112.872,2.68089
1/11/20 04:00,0,0.4237,116.518,2.14857,112.868,2.67704
1/11/20 05:00,0,0.423665,116.508,2.14857,112.862,2.67318
1/11/20 06:00,0,0.423627,116.497,2.14857,112.849,2.67511
1/11/20 07:00,851.715,0.420351,115.608,2.14879,108.235,2.70691
1/11/20 08:00,1100.35,0.419145,115.265,2.14857,105.426,2.73969
1/11/20 09:00,1205.19,0.415863,114.362,2.14857,101.339,2.77056
1/11/20 10:00,1260.44,0.411606,113.192,2.14859,98.1119,2.79854
1/11/20 11:00,1291.08,0.406815,111.874,2.14856,95.5647,2.82267
1/11/20 12:00,1306.04,0.401344,110.369,2.14857,93.1137,2.84681
1/11/20 13:00,1308.09,0.396666,109.083,2.14856,90.53,2.86516
1/11/20 14:00,1298.69,0.392914,108.051,2.14856,90.9782,2.87869
1/11/20 15:00,1275.88,0.392025,107.805,2.14853,91.9057,2.88159
1/11/20 16:00,1234.02,0.392442,112.884,2.24738,101.893,2.87386
1/11/20 17:00,1158.26,0.39609,114.034,2.24935,106.316,2.86034
1/11/20 18:00,1003.72,0.401526,115.766,2.2526,107.942,2.83716
1/11/20 19:00,0,0.409489,112.609,2.14857,108.622,2.80723
1/11/20 20:00,0,0.414433,113.969,2.14857,110.22,2.77731
1/11/20 21:00,0,0.417266,114.749,2.14858,111.023,2.75416
1/11/20 22:00,0,0.418925,115.204,2.14857,111.498,2.73487
1/11/20 23:00,0,0.41987,115.464,2.14857,111.772,2.72041
1/12/20 00:00,0,0.420445,115.622,2.14857,111.944,2.70691
1/12/20 01:00,0,0.420626,115.672,2.14857,111.999,2.70113
1/12/20 02:00,0,0.420825,115.727,2.14857,112.061,2.69342
1/12/20 03:00,0,0.423713,116.521,2.14857,112.864,2.68378
1/12/20 04:00,0,0.423681,116.512,2.14857,112.865,2.67415
1/12/20 05:00,0,0.423647,116.503,2.14857,112.865,2.66451
1/12/20 06:00,0,0.423608,116.492,2.14857,112.872,2.64717
1/12/20 07:00,0,0.423564,116.48,2.14857,112.829,2.678
1/12/20 08:00,1069.71,0.420634,115.674,2.14857,106.005,2.7098
1/12/20 09:00,1179.25,0.418848,115.183,2.14857,102.562,2.74259
1/12/20 10:00,1236.8,0.415621,114.296,2.14857,99.7066,2.77249
1/12/20 11:00,1268.16,0.411774,113.239,2.14858,97.4861,2.79758
1/12/20 12:00,1283.24,0.407197,111.979,2.14857,95.4704,2.82074
1/12/20 13:00,1286.5,0.402755,110.757,2.14857,93.0278,2.84102
1/12/20 14:00,1277.69,0.398892,109.695,2.14856,93.3184,2.85647
1/12/20 15:00,1255.01,0.397614,109.343,2.14856,94.0429,2.8613
1/12/20 16:00,1212.31,0.398458,109.575,2.14856,95.7141,2.8584
1/12/20 17:00,1134.74,0.398856,114.816,2.24908,104.695,2.84875
1/12/20 18:00,976.819,0.403801,116.451,2.25317,108.628,2.82654
1/12/20 19:00,0,0.410433,112.869,2.14857,108.887,2.8024
1/12/20 20:00,0,0.414309,113.935,2.14857,110.185,2.77828
1/12/20 21:00,0,0.416665,114.583,2.14857,110.852,2.75995
1/12/20 22:00,0,0.418143,114.989,2.14857,111.273,2.74452
1/12/20 23:00,0,0.418986,115.221,2.14857,111.515,2.73391
1/13/20 00:00,0,0.42026,115.572,2.14857,111.888,2.71173
1/13/20 01:00,0,0.420314,115.586,2.14857,111.905,2.7098
1/13/20 02:00,0,0.420437,115.62,2.14857,111.942,2.70595
1/13/20 03:00,0,0.420544,115.65,2.14857,111.975,2.70209
1/13/20 04:00,0,0.420635,115.675,2.14857,112.004,2.69824
1/13/20 05:00,0,0.420682,115.688,2.14857,112.02,2.69535
1/13/20 06:00,0,0.423618,116.495,2.14857,112.841,2.68089
1/13/20 07:00,802.133,0.420007,115.512,2.14876,108.215,2.71366
1/13/20 08:00,1065.97,0.418381,115.055,2.14858,105.471,2.74837
1/13/20 09:00,1177.8,0.414804,114.071,2.14857,101.446,2.77828
1/13/20 10:00,1236.31,0.410363,112.85,2.14857,98.2722,2.8053
1/13/20 11:00,1268.89,0.405799,111.595,2.14857,95.8397,2.8275
1/13/20 12:00,1284.93,0.399893,109.97,2.14857,93.2891,2.85261
1/13/20 13:00,1288.43,0.395125,108.661,2.1486,90.6694,2.87096
1/13/20 14:00,1279.99,0.391455,107.646,2.1485,91.0433,2.88352
1/13/20 15:00,1257.55,0.390061,107.266,2.14855,91.742,2.88835
1/13/20 16:00,1215.81,0.392677,107.985,2.14855,94.3456,2.87966
1/13/20 17:00,1139.32,0.394884,113.653,2.24868,105.926,2.86516
1/13/20 18:00,983.575,0.399973,115.157,2.24945,107.321,2.84392
1/13/20 19:00,0,0.408323,112.289,2.14857,108.295,2.81302
1/13/20 20:00,0,0.4136,113.74,2.14857,109.985,2.7831
1/13/20 21:00,0,0.416655,114.58,2.14857,110.849,2.75995
1/13/20 22:00,0,0.418461,115.077,2.14857,111.364,2.74066
1/13/20 23:00,0,0.419596,115.389,2.14857,111.692,2.72523
1/14/20 00:00,0,0.42037,115.602,2.14857,111.921,2.70884
1/14/20 01:00,0,0.420593,115.663,2.14857,111.989,2.70209
1/14/20 02:00,0,0.4208,115.72,2.14857,112.053,2.69438
1/14/20 03:00,0,0.423713,116.521,2.14857,112.865,2.68282
1/14/20 04:00,0,0.423681,116.512,2.14857,112.868,2.67126
1/14/20 05:00,0,0.423647,116.503,2.14857,112.869,2.66066
1/14/20 06:00,0,0.423608,116.492,2.14857,112.866,2.65295
1/14/20 07:00,807.441,0.423635,116.511,2.14879,109.245,2.68378
1/14/20 08:00,1071.88,0.420712,115.696,2.14857,106.124,2.71559
1/14/20 09:00,1182.99,0.418427,115.067,2.14857,102.404,2.74741
1/14/20 10:00,1241.26,0.415098,114.152,2.14857,99.4696,2.77635
1/14/20 11:00,1273.59,0.411274,113.101,2.14859,97.2374,2.80047
1/14/20 12:00,1289.52,0.407211,111.983,2.14857,95.1923,2.82074
1/14/20 13:00,1293.14,0.402771,110.762,2.14857,92.6069,2.84102
1/14/20 14:00,1284.69,0.399157,109.768,2.14856,93.0474,2.85551
1/14/20 15:00,1262.86,0.397889,109.419,2.14856,93.7878,2.86034
1/14/20 16:00,1221.72,0.397268,114.431,2.2505,101.139,2.85551
1/14/20 17:00,1146.68,0.399998,115.269,2.25151,107.568,2.84392
1/14/20 18:00,993.346,0.405425,116.97,2.25413,109.163,2.81785
1/14/20 19:00,0,0.412394,113.408,2.14857,109.437,2.79082
1/14/20 20:00,0,0.416087,114.424,2.14857,110.688,2.76477
1/14/20 21:00,0,0.418152,114.992,2.14857,111.276,2.74452
1/14/20 22:00,0,0.419486,115.359,2.14857,111.66,2.72716
1/14/20 23:00,0,0.420145,115.54,2.14857,111.853,2.71462
1/15/20 00:00,0,0.420926,115.755,2.14857,112.091,2.69149
1/15/20 01:00,0,0.423765,116.536,2.14857,112.874,2.6886
1/15/20 02:00,0,0.423739,116.528,2.14857,112.872,2.68378
1/15/20 03:00,0,0.42371,116.52,2.14857,112.867,2.68089
1/15/20 04:00,0,0.423679,116.512,2.14857,112.862,2.67704
1/15/20 05:00,0,0.423644,116.502,2.14857,112.855,2.67415
1/15/20 06:00,0,0.423606,116.492,2.14857,112.847,2.67126
1/15/20 07:00,816.971,0.42035,115.606,2.14876,108.313,2.70498
1/15/20 08:00,1079.36,0.419135,115.262,2.14857,105.636,2.73969
1/15/20 09:00,1188.54,0.415731,114.326,2.14857,101.573,2.77152
1/15/20 10:00,1245.72,0.411268,113.1,2.14859,98.3079,2.80047
1/15/20 11:00,1277.33,0.406414,111.763,2.14856,95.7586,2.8246
1/15/20 12:00,1293.02,0.401821,110.501,2.14857,93.575,2.84488
1/15/20 13:00,1295.43,0.397174,109.222,2.14856,90.896,2.86323
1/15/20 14:00,1286.14,0.393771,108.287,2.14857,91.4591,2.87579
1/15/20 15:00,1263.46,0.39203,107.806,2.14853,92.1071,2.88159
1/15/20 16:00,1221.48,0.392169,112.848,2.24821,100.042,2.87483
1/15/20 17:00,1145.96,0.395613,113.89,2.24922,106.17,2.86227
1/15/20 18:00,991.778,0.401281,115.558,2.24993,107.732,2.83812
1/15/20 19:00,0,0.409104,112.504,2.14857,108.514,2.80916
1/15/20 20:00,0,0.414023,113.856,2.14857,110.105,2.78021
1/15/20 21:00,0,0.41688,114.642,2.14857,110.913,2.75802
1/15/20 22:00,0,0.418618,115.12,2.14857,111.409,2.73873
1/15/20 23:00,0,0.419658,115.406,2.14857,111.71,2.72427
1/16/20 00:00,0,0.420516,115.642,2.14857,111.965,2.70498
1/16/20 01:00,0,0.420655,115.68,2.14857,112.008,2.70017
1/16/20 02:00,0,0.420798,115.72,2.14857,112.053,2.69438
1/16/20 03:00,0,0.423711,116.521,2.14857,112.862,2.68571
1/16/20 04:00,0,0.42368,116.512,2.14857,112.862,2.67704
1/16/20 05:00,0,0.423645,116.503,2.14857,112.86,2.66933
1/16/20 06:00,0,0.423607,116.492,2.14857,112.864,2.65488
1/16/20 07:00,775.471,0.4236,116.498,2.14872,109.282,2.68667
1/16/20 08:00,0,0.41959,115.387,2.14857,111.486,2.71944
1/16/20 09:00,220.65,0.417101,114.703,2.14858,108.897,2.75127
1/16/20 10:00,384.84,0.413999,113.898,2.14949,106.738,2.77924
1/16/20 11:00,1253.93,0.410744,112.955,2.14857,97.5016,2.80337
1/16/20 12:00,1269.61,0.406409,111.762,2.14856,95.447,2.8246
1/16/20 13:00,1274.32,0.402303,110.633,2.14857,92.9845,2.84295
1/16/20 14:00,1266.47,0.398906,109.699,2.14856,93.4059,2.85647
1/16/20 15:00,430.563,0.397465,109.394,2.15036,102.006,2.8613
1/16/20 16:00,0,0.398853,109.684,2.14857,105.649,2.85454
1/16/20 17:00,0,0.401692,110.465,2.14857,106.65,2.84295
1/16/20 18:00,0,0.40515,111.416,2.14857,107.616,2.8275
1/16/20 19:00,0,0.410549,112.902,2.14859,109.129,2.80047
1/16/20 20:00,0,0.414573,114.008,2.14857,110.261,2.77442
1/16/20 21:00,0,0.417051,114.69,2.14858,110.964,2.7532
1/16/20 22:00,0,0.418554,115.102,2.14857,111.394,2.73487
1/16/20 23:00,0,0.419363,115.325,2.14857,111.63,2.72137
1/17/20 00:00,0,0.38365,56.0456,1.14136,53.2149,2.03452
1/17/20 01:00,0,0,0,0,-0.605,0
1/17/20 02:00,0,0,0,0,-0.605,0
1/17/20 03:00,0,0,0,0,-0.605,0
